Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Argentina,Copa De La Liga Profesional,2024,28/01/2024,00:00,Racing Club,Union de Santa Fe,0,1,A,1.83,3.29,5.39,1.84,3.52,5.39,1.78,3.29,4.86,,,
Argentina,Copa De La Liga Profesional,2024,28/01/2024,20:00,Godoy Cruz,Defensa y Justicia,2,0,H,1.95,3.32,4.5,2.01,3.4,4.8,1.9,3.21,4.3,,,
Argentina,Copa De La Liga Profesional,2024,28/01/2024,22:00,River Plate,Argentinos Jrs,1,1,D,1.56,4.03,6.74,1.6,4.03,6.8,1.55,3.83,6.06,,,
Argentina,Copa De La Liga Profesional,2024,29/01/2024,00:00,Estudiantes L.P.,Belgrano,1,0,H,2,3.1,4.7,2.04,3.19,4.7,1.97,3.02,4.3,,,
Argentina,Copa De La Liga Profesional,2024,30/01/2024,00:00,Instituto,Atl. Tucuman,3,0,H,2.42,2.83,3.75,2.44,2.81,3.89,2.33,2.73,3.6,,,
Argentina,Copa De La Liga Profesional,2024,30/01/2024,20:00,Huracan,Talleres Cordoba,1,2,A,2.6,2.93,3.25,2.69,3,3.5,2.55,2.91,2.99,,,
Argentina,Copa De La Liga Profesional,2024,30/01/2024,22:15,Gimnasia L.P.,Ind. Rivadavia,2,3,A,1.88,3.2,5.2,2.05,3.25,5.2,1.91,3.1,4.48,,,
Argentina,Copa De La Liga Profesional,2024,30/01/2024,22:15,Rosario Central,Banfield,0,0,D,2.24,2.95,4.03,2.35,2.95,4.03,2.23,2.86,3.66,,,
Argentina,Copa De La Liga Profesional,2024,31/01/2024,00:30,Lanus,Newells Old Boys,0,2,A,2.53,2.84,3.24,2.68,2.9,3.55,2.55,2.79,3.1,,,
Argentina,Copa De La Liga Profesional,2024,31/01/2024,00:30,Velez Sarsfield,Independiente,0,1,A,2.77,2.79,3.2,2.77,2.9,3.2,2.65,2.79,2.97,,,
Argentina,Copa De La Liga Profesional,2024,31/01/2024,20:00,Argentinos Jrs,Dep. Riestra,2,0,H,2.04,3.03,4.68,2.09,3.35,5.14,1.97,3,4.38,,,
Argentina,Copa De La Liga Profesional,2024,31/01/2024,20:45,Defensa y Justicia,Platense,3,0,H,2.31,3.08,3.62,2.36,3.11,3.8,2.25,3,3.42,,,
Argentina,Copa De La Liga Profesional,2024,31/01/2024,22:15,Belgrano,San Lorenzo,1,1,D,2.14,2.84,4.65,2.2,3.1,4.65,2.12,2.83,4.12,,,
Argentina,Copa De La Liga Profesional,2024,31/01/2024,23:00,Racing Club,Tigre,3,0,H,1.88,3.38,4.76,1.95,3.5,4.76,1.87,3.31,4.29,,,
Argentina,Copa De La Liga Profesional,2024,01/02/2024,00:30,Barracas Central,River Plate,0,2,A,5.26,3.63,1.63,6,3.9,1.78,5.32,3.64,1.64,,,
Argentina,Copa De La Liga Profesional,2024,01/02/2024,22:00,Boca Juniors,Sarmiento Junin,1,1,D,1.58,3.77,7.2,1.7,3.77,7.6,1.59,3.57,6.26,,,
Argentina,Copa De La Liga Profesional,2024,02/02/2024,00:30,Central Cordoba,Godoy Cruz,0,2,A,4.45,2.92,2.14,4.5,3.06,2.31,4.03,2.91,2.1,,,
Argentina,Copa De La Liga Profesional,2024,02/02/2024,00:30,Union de Santa Fe,Estudiantes L.P.,0,1,A,2.75,2.93,3.05,2.9,3,3.06,2.66,2.84,2.92,,,
Argentina,Copa De La Liga Profesional,2024,03/02/2024,22:00,Independiente,Gimnasia L.P.,0,1,A,1.94,3.22,4.78,2.11,3.14,4.79,2,3.04,4.14,,,
Argentina,Copa De La Liga Profesional,2024,04/02/2024,00:15,Ind. Rivadavia,Huracan,2,0,H,3.15,2.87,2.73,3.15,3,2.73,3.02,2.84,2.58,,,
Argentina,Copa De La Liga Profesional,2024,04/02/2024,00:15,Talleres Cordoba,Rosario Central,4,1,H,1.78,3.41,5.56,1.9,3.45,5.75,1.77,3.3,4.97,,,
Argentina,Copa De La Liga Profesional,2024,04/02/2024,20:00,Dep. Riestra,Barracas Central,0,1,A,2.65,2.82,3.32,2.65,2.9,3.5,2.49,2.78,3.23,,,
Argentina,Copa De La Liga Profesional,2024,04/02/2024,22:15,River Plate,Velez Sarsfield,5,0,H,1.58,3.82,6.89,1.7,3.83,6.89,1.58,3.66,6,,,
Argentina,Copa De La Liga Profesional,2024,04/02/2024,23:30,Platense,Central Cordoba,1,0,H,2.08,2.97,4.63,2.2,3.1,4.63,2.07,2.93,4.07,,,
Argentina,Copa De La Liga Profesional,2024,05/02/2024,00:30,Newells Old Boys,Belgrano,1,0,H,1.93,3.06,5.44,2.07,3.1,5.44,1.9,2.98,4.83,,,
Argentina,Copa De La Liga Profesional,2024,05/02/2024,20:30,Godoy Cruz,Lanus,1,0,H,2.26,2.99,3.9,2.26,3.1,4,2.17,2.99,3.62,,,
Argentina,Copa De La Liga Profesional,2024,05/02/2024,21:00,San Lorenzo,Union de Santa Fe,0,0,D,2.38,2.65,4.24,2.38,2.8,4.24,2.3,2.68,3.81,,,
Argentina,Copa De La Liga Profesional,2024,05/02/2024,22:45,Tigre,Boca Juniors,0,2,A,3.58,2.9,2.45,3.7,3,2.5,3.49,2.84,2.32,,,
Argentina,Copa De La Liga Profesional,2024,06/02/2024,00:30,Estudiantes L.P.,Racing Club,0,0,D,2.26,3.12,3.7,2.26,3.25,3.73,2.17,3.06,3.51,,,
Argentina,Copa De La Liga Profesional,2024,06/02/2024,01:00,Banfield,Instituto,0,2,A,2.66,2.58,3.71,2.66,2.7,3.88,2.45,2.6,3.59,,,
Argentina,Copa De La Liga Profesional,2024,09/02/2024,00:15,Huracan,Independiente,0,0,D,2.67,2.73,3.42,2.82,2.8,3.42,2.64,2.69,3.11,,,
Argentina,Copa De La Liga Profesional,2024,08/02/2024,22:30,Rosario Central,Ind. Rivadavia,1,0,H,2.04,3.15,4.43,2.13,3.2,4.5,2.02,3.05,4.07,,,
Argentina,Copa De La Liga Profesional,2024,07/02/2024,00:15,Atl. Tucuman,Argentinos Jrs,0,0,D,2.58,2.92,3.31,2.64,3,3.35,2.48,2.86,3.15,,,
Argentina,Copa De La Liga Profesional,2024,06/02/2024,22:00,Sarmiento Junin,Defensa y Justicia,2,3,A,2.98,2.89,2.84,3.06,2.92,2.94,2.81,2.85,2.77,,,
Argentina,Copa De La Liga Profesional,2024,09/02/2024,22:00,Estudiantes L.P.,Tigre,2,0,H,1.68,3.64,5.98,1.8,3.8,5.98,1.67,3.49,5.41,,,
Argentina,Copa De La Liga Profesional,2024,09/02/2024,22:00,Union de Santa Fe,Newells Old Boys,1,3,A,3.16,2.73,2.85,3.28,2.76,2.89,3.05,2.67,2.72,,,
Argentina,Copa De La Liga Profesional,2024,10/02/2024,00:15,Racing Club,San Lorenzo,4,1,H,2.27,2.94,3.97,2.28,3,4.52,2.16,2.9,3.8,,,
Argentina,Copa De La Liga Profesional,2024,10/02/2024,00:15,Velez Sarsfield,Gimnasia L.P.,3,1,H,2.21,3.07,3.91,2.25,3.18,4.01,2.14,2.98,3.72,,,
Argentina,Copa De La Liga Profesional,2024,10/02/2024,20:00,Argentinos Jrs,Banfield,4,2,H,2.21,2.91,4.23,2.21,3,4.38,2.11,2.88,4.01,,,
Argentina,Copa De La Liga Profesional,2024,10/02/2024,22:15,Boca Juniors,Defensa y Justicia,0,0,D,1.71,3.65,5.61,1.78,3.75,5.61,1.71,3.51,4.97,,,
Argentina,Copa De La Liga Profesional,2024,11/02/2024,00:30,Belgrano,Godoy Cruz,0,1,A,2.42,2.95,3.55,2.82,3.1,3.55,2.43,2.84,3.26,,,
Argentina,Copa De La Liga Profesional,2024,11/02/2024,00:30,Central Cordoba,Sarmiento Junin,3,0,H,2.73,2.68,3.41,2.82,2.8,3.41,2.62,2.68,3.18,,,
Argentina,Copa De La Liga Profesional,2024,11/02/2024,20:00,Dep. Riestra,River Plate,0,3,A,7.33,4.26,1.5,7.33,4.5,1.53,6.55,4.1,1.48,,,
Argentina,Copa De La Liga Profesional,2024,11/02/2024,22:00,Lanus,Platense,3,0,H,2.04,3.04,4.64,2.1,3.1,4.64,2.02,2.97,4.17,,,
Argentina,Copa De La Liga Profesional,2024,12/02/2024,00:00,Barracas Central,Atl. Tucuman,2,0,H,2.97,2.8,2.96,2.97,2.86,3.26,2.79,2.75,2.86,,,
Argentina,Copa De La Liga Profesional,2024,12/02/2024,22:00,Instituto,Talleres Cordoba,2,2,D,3.73,2.94,2.36,3.73,3,2.38,3.44,2.87,2.31,,,
Argentina,Copa De La Liga Profesional,2024,13/02/2024,00:00,Newells Old Boys,Racing Club,0,4,A,2.17,3.13,3.93,2.2,3.15,4.25,2.11,3.02,3.76,,,
Argentina,Copa De La Liga Profesional,2024,13/02/2024,20:00,San Lorenzo,Estudiantes L.P.,1,1,D,3.62,2.86,2.45,3.62,3,2.55,3.37,2.81,2.39,,,
Argentina,Copa De La Liga Profesional,2024,13/02/2024,22:15,Gimnasia L.P.,Huracan,3,1,H,2.72,2.94,3.07,2.78,3.06,3.25,2.57,2.94,2.96,,,
Argentina,Copa De La Liga Profesional,2024,14/02/2024,00:30,Godoy Cruz,Union de Santa Fe,0,0,D,2.12,3.01,4.32,2.25,3.16,4.48,2.11,2.93,3.89,,,
Argentina,Copa De La Liga Profesional,2024,14/02/2024,00:30,Independiente,Rosario Central,1,0,H,2.02,3.16,4.48,2.08,3.3,4.8,1.95,3.13,4.19,,,
Argentina,Copa De La Liga Profesional,2024,14/02/2024,20:00,Sarmiento Junin,Lanus,0,1,A,4.01,2.97,2.23,4.01,3,2.57,3.65,2.9,2.22,,,
Argentina,Copa De La Liga Profesional,2024,14/02/2024,20:00,Tigre,Defensa y Justicia,0,1,A,2.93,2.96,2.82,2.93,3.05,3.19,2.77,2.92,2.73,,,
Argentina,Copa De La Liga Profesional,2024,14/02/2024,22:15,Banfield,Barracas Central,0,0,D,2.54,2.71,3.68,2.64,2.8,3.93,2.48,2.7,3.38,,,
Argentina,Copa De La Liga Profesional,2024,14/02/2024,22:15,Boca Juniors,Central Cordoba,2,0,H,1.35,4.87,10.77,1.48,5,10.77,1.35,4.55,9.25,,,
Argentina,Copa De La Liga Profesional,2024,15/02/2024,00:30,Atl. Tucuman,River Plate,0,0,D,4.01,3.47,2.01,4.33,3.47,2.01,3.96,3.26,1.95,,,
Argentina,Copa De La Liga Profesional,2024,15/02/2024,20:00,Dep. Riestra,Velez Sarsfield,1,2,A,4,2.96,2.24,4,3,2.25,3.73,2.91,2.19,,,
Argentina,Copa De La Liga Profesional,2024,15/02/2024,22:00,Platense,Belgrano,1,1,D,2.44,2.91,3.57,2.67,2.96,3.6,2.39,2.83,3.36,,,
Argentina,Copa De La Liga Profesional,2024,16/02/2024,00:00,Ind. Rivadavia,Instituto,0,2,A,3.63,2.64,2.64,3.63,2.8,2.85,3.27,2.67,2.57,,,
Argentina,Copa De La Liga Profesional,2024,16/02/2024,00:30,Talleres Cordoba,Argentinos Jrs,2,1,H,1.87,3.44,4.76,2,3.44,4.76,1.9,3.29,4.17,,,
Argentina,Copa De La Liga Profesional,2024,17/02/2024,20:00,San Lorenzo,Tigre,2,0,H,1.79,3.32,5.72,1.86,3.5,5.72,1.79,3.23,4.99,,,
Argentina,Copa De La Liga Profesional,2024,17/02/2024,22:00,Racing Club,Godoy Cruz,0,2,A,1.7,3.56,5.89,1.75,3.65,6,1.69,3.45,5.37,,,
Argentina,Copa De La Liga Profesional,2024,18/02/2024,00:00,Rosario Central,Gimnasia L.P.,2,1,H,2.46,3.11,3.28,2.58,3.11,3.3,2.42,2.99,3.08,,,
Argentina,Copa De La Liga Profesional,2024,18/02/2024,20:00,Instituto,Independiente,0,2,A,2.65,2.81,3.34,2.68,3,3.35,2.6,2.72,3.13,,,
Argentina,Copa De La Liga Profesional,2024,18/02/2024,20:00,Velez Sarsfield,Huracan,1,0,H,2.03,3.25,4.26,2.08,3.35,4.5,1.98,3.13,4.05,,,
Argentina,Copa De La Liga Profesional,2024,18/02/2024,22:15,River Plate,Banfield,1,1,D,1.42,4.47,9.09,1.46,4.47,9.09,1.42,4.12,7.9,,,
Argentina,Copa De La Liga Profesional,2024,19/02/2024,00:30,Lanus,Boca Juniors,2,1,H,3.4,2.96,2.49,3.5,3.1,2.62,3.24,2.87,2.41,,,
Argentina,Copa De La Liga Profesional,2024,19/02/2024,20:00,Dep. Riestra,Atl. Tucuman,1,0,H,3.21,2.83,2.72,3.3,3,2.72,3.04,2.82,2.58,,,
Argentina,Copa De La Liga Profesional,2024,19/02/2024,22:15,Barracas Central,Talleres Cordoba,2,1,H,4.37,3.48,1.93,4.39,3.6,2.05,3.98,3.36,1.92,,,
Argentina,Copa De La Liga Profesional,2024,19/02/2024,22:15,Estudiantes L.P.,Newells Old Boys,2,0,H,2.15,3.02,4.19,2.2,3.14,4.19,2.1,2.99,3.84,,,
Argentina,Copa De La Liga Profesional,2024,20/02/2024,00:30,Belgrano,Sarmiento Junin,4,1,H,1.92,3.09,5.23,2.1,3.19,5.39,1.93,2.95,4.69,,,
Argentina,Copa De La Liga Profesional,2024,20/02/2024,00:30,Union de Santa Fe,Platense,0,0,D,2.17,2.91,4.35,2.26,3,4.35,2.17,2.83,3.88,,,
Argentina,Copa De La Liga Profesional,2024,20/02/2024,22:30,Argentinos Jrs,Ind. Rivadavia,2,1,H,1.68,3.5,6.42,1.75,3.5,6.42,1.67,3.4,5.58,,,
Argentina,Copa De La Liga Profesional,2024,20/02/2024,23:00,Defensa y Justicia,Central Cordoba,1,1,D,1.66,3.88,5.69,1.66,4,6.37,1.61,3.74,5.49,,,
Argentina,Copa De La Liga Profesional,2024,24/02/2024,20:00,Independiente,Racing Club,0,1,A,2.75,2.92,3.06,2.9,3,3.06,2.68,2.86,2.87,,,
Argentina,Copa De La Liga Profesional,2024,24/02/2024,22:30,Belgrano,Talleres Cordoba,2,2,D,3.24,3.01,2.55,3.25,3.1,2.55,3.13,2.93,2.44,,,
Argentina,Copa De La Liga Profesional,2024,24/02/2024,22:30,Huracan,San Lorenzo,0,0,D,2.79,2.7,3.29,2.81,2.75,3.3,2.69,2.64,3.12,,,
Argentina,Copa De La Liga Profesional,2024,25/02/2024,01:00,Sarmiento Junin,Barracas Central,0,0,D,2.77,2.81,3.17,2.8,2.88,3.25,2.61,2.78,3.04,,,
Argentina,Copa De La Liga Profesional,2024,25/02/2024,01:00,Union de Santa Fe,Ind. Rivadavia,4,1,H,1.81,3.26,5.72,1.85,3.29,6,1.78,3.12,5.29,,,
Argentina,Copa De La Liga Profesional,2024,25/02/2024,20:00,River Plate,Boca Juniors,1,1,D,1.91,3.37,4.69,2.02,3.45,4.7,1.9,3.21,4.28,,,
Argentina,Copa De La Liga Profesional,2024,25/02/2024,22:30,Gimnasia L.P.,Estudiantes L.P.,0,0,D,3.47,2.99,2.44,3.57,3.05,2.44,3.34,2.92,2.32,,,
Argentina,Copa De La Liga Profesional,2024,25/02/2024,22:45,Newells Old Boys,Rosario Central,0,1,A,2.14,3,4.29,2.16,3.05,4.5,2.07,2.9,4.11,,,
Argentina,Copa De La Liga Profesional,2024,26/02/2024,01:00,Instituto,Godoy Cruz,0,2,A,1.89,3.18,5.2,2.06,3.18,5.25,1.92,2.98,4.72,,,
Argentina,Copa De La Liga Profesional,2024,26/02/2024,01:00,Lanus,Banfield,1,1,D,2.06,2.95,4.75,2.13,3,4.75,2.04,2.87,4.27,,,
Argentina,Copa De La Liga Profesional,2024,26/02/2024,22:00,Defensa y Justicia,Dep. Riestra,1,1,D,1.68,3.81,5.61,1.75,3.81,5.9,1.68,3.59,5.16,,,
Argentina,Copa De La Liga Profesional,2024,26/02/2024,22:30,Argentinos Jrs,Platense,3,1,H,2.13,2.98,4.36,2.13,3.1,4.36,2.07,2.91,4.05,,,
Argentina,Copa De La Liga Profesional,2024,27/02/2024,00:30,Velez Sarsfield,Tigre,2,2,D,1.52,4.09,7.38,1.55,4.1,7.6,1.5,3.91,6.75,,,
Argentina,Copa De La Liga Profesional,2024,27/02/2024,00:45,Central Cordoba,Atl. Tucuman,0,0,D,3.04,2.9,2.79,3.2,2.98,2.79,2.92,2.84,2.65,,,
Argentina,Copa De La Liga Profesional,2024,29/02/2024,22:00,Gimnasia L.P.,Instituto,1,3,A,2.5,2.99,3.36,2.6,3.1,3.36,2.44,2.91,3.13,,,
Argentina,Copa De La Liga Profesional,2024,01/03/2024,00:15,Huracan,Rosario Central,2,0,H,2.27,2.94,3.95,2.3,3.1,3.95,2.21,2.91,3.62,,,
Argentina,Copa De La Liga Profesional,2024,01/03/2024,00:15,Ind. Rivadavia,Barracas Central,1,3,A,2.68,2.93,3.13,2.7,3.11,3.2,2.54,2.93,2.97,,,
Argentina,Copa De La Liga Profesional,2024,01/03/2024,22:00,Tigre,Central Cordoba,1,0,H,2.21,3.1,3.86,2.33,3.25,3.86,2.21,2.99,3.5,,,
Argentina,Copa De La Liga Profesional,2024,02/03/2024,00:15,Banfield,Dep. Riestra,2,0,H,1.99,2.92,5.29,2.12,3.06,5.29,1.96,2.93,4.56,,,
Argentina,Copa De La Liga Profesional,2024,02/03/2024,00:15,Platense,Racing Club,0,0,D,3.95,3.09,2.19,4,3.1,2.2,3.69,2.99,2.13,,,
Argentina,Copa De La Liga Profesional,2024,02/03/2024,20:00,Sarmiento Junin,Union de Santa Fe,1,2,A,2.78,2.69,3.33,2.85,2.8,3.58,2.63,2.64,3.19,,,
Argentina,Copa De La Liga Profesional,2024,02/03/2024,22:00,Atl. Tucuman,Velez Sarsfield,0,0,D,2.79,2.92,3.02,2.79,3.1,3.02,2.67,2.88,2.85,,,
Argentina,Copa De La Liga Profesional,2024,02/03/2024,22:15,Independiente,Argentinos Jrs,2,1,H,2.14,2.95,4.38,2.33,3,4.38,2.13,2.88,3.95,,,
Argentina,Copa De La Liga Profesional,2024,03/03/2024,00:30,Talleres Cordoba,River Plate,2,2,D,3.06,3.36,2.45,3.17,3.36,2.45,2.96,3.21,2.35,,,
Argentina,Copa De La Liga Profesional,2024,03/03/2024,20:00,Defensa y Justicia,Lanus,0,4,A,2.67,2.96,3.11,2.7,3.15,3.11,2.57,2.93,2.94,,,
Argentina,Copa De La Liga Profesional,2024,03/03/2024,20:00,Godoy Cruz,Estudiantes L.P.,1,2,A,3.19,2.97,2.61,3.2,3.1,3.2,2.97,2.92,2.55,,,
Argentina,Copa De La Liga Profesional,2024,03/03/2024,22:15,Boca Juniors,Belgrano,3,2,H,1.68,3.61,6.05,1.78,3.65,6.05,1.68,3.46,5.25,,,
Argentina,Copa De La Liga Profesional,2024,04/03/2024,00:30,Newells Old Boys,San Lorenzo,2,2,D,2.2,2.86,3.97,2.26,2.9,4.23,2.18,2.77,3.91,,,
Argentina,Copa De La Liga Profesional,2024,05/03/2024,00:00,Instituto,Huracan,2,0,H,2.16,2.96,4.27,2.25,3,4.27,2.12,2.89,3.91,,,
Argentina,Copa De La Liga Profesional,2024,05/03/2024,22:00,Barracas Central,Independiente,2,2,D,3.89,3.03,2.24,4,3.11,2.29,3.63,2.99,2.16,,,
Argentina,Copa De La Liga Profesional,2024,05/03/2024,23:00,Racing Club,Sarmiento Junin,0,1,A,1.37,4.7,10.24,1.43,4.75,10.24,1.37,4.48,8.5,,,
Argentina,Copa De La Liga Profesional,2024,06/03/2024,00:30,Velez Sarsfield,Rosario Central,1,0,H,1.96,3.17,4.76,2.05,3.3,4.76,1.92,3.15,4.29,,,
Argentina,Copa De La Liga Profesional,2024,06/03/2024,20:00,Argentinos Jrs,Gimnasia L.P.,2,0,H,1.93,3.49,4.33,1.97,3.5,4.5,1.91,3.38,3.95,,,
Argentina,Copa De La Liga Profesional,2024,06/03/2024,22:15,Estudiantes L.P.,Platense,1,2,A,1.78,3.35,5.72,1.8,3.46,6.08,1.73,3.23,5.34,,,
Argentina,Copa De La Liga Profesional,2024,06/03/2024,22:15,Union de Santa Fe,Boca Juniors,1,0,H,3.44,2.98,2.46,3.65,3,2.5,3.29,2.87,2.38,,,
Argentina,Copa De La Liga Profesional,2024,07/03/2024,00:30,Atl. Tucuman,Banfield,0,3,A,2.22,2.93,4.11,2.25,3,4.5,2.15,2.86,3.89,,,
Argentina,Copa De La Liga Profesional,2024,07/03/2024,00:30,River Plate,Ind. Rivadavia,2,0,H,1.23,6.52,12.74,1.27,7,14.5,1.21,6.12,11.49,,,
Argentina,Copa De La Liga Profesional,2024,07/03/2024,20:00,Dep. Riestra,Talleres Cordoba,0,1,A,5.54,3.46,1.76,5.6,3.55,1.9,4.9,3.27,1.79,,,
Argentina,Copa De La Liga Profesional,2024,07/03/2024,22:00,Lanus,Central Cordoba,0,1,A,1.6,3.72,7.04,1.69,3.81,7.2,1.59,3.56,6.33,,,
Argentina,Copa De La Liga Profesional,2024,08/03/2024,00:15,Belgrano,Defensa y Justicia,1,1,D,2.36,3.09,3.5,2.47,3.13,3.51,2.35,3.02,3.16,,,
Argentina,Copa De La Liga Profesional,2024,08/03/2024,00:15,Newells Old Boys,Tigre,1,0,H,1.62,3.74,6.54,1.69,3.75,6.54,1.63,3.49,5.76,,,
Argentina,Copa De La Liga Profesional,2024,09/03/2024,20:00,Gimnasia L.P.,Barracas Central,2,0,H,2.27,3.17,3.59,2.3,3.25,3.65,2.21,3.15,3.3,,,
Argentina,Copa De La Liga Profesional,2024,09/03/2024,20:00,Sarmiento Junin,Estudiantes L.P.,3,1,H,3.35,3.01,2.48,3.35,3.1,2.53,3.18,2.94,2.4,,,
Argentina,Copa De La Liga Profesional,2024,09/03/2024,22:15,Independiente,River Plate,1,1,D,3.33,3.18,2.39,3.46,3.2,2.42,3.19,3.06,2.31,,,
Argentina,Copa De La Liga Profesional,2024,10/03/2024,00:30,Platense,San Lorenzo,0,0,D,3.13,2.6,3.05,3.13,2.75,3.21,2.89,2.53,3.03,,,
Argentina,Copa De La Liga Profesional,2024,10/03/2024,00:30,Rosario Central,Instituto,1,0,H,2.65,2.85,3.29,2.76,2.95,3.3,2.61,2.79,3.03,,,
Argentina,Copa De La Liga Profesional,2024,10/03/2024,20:00,Godoy Cruz,Newells Old Boys,1,1,D,2.09,2.98,4.52,2.11,3.1,4.66,2.02,2.95,4.18,,,
Argentina,Copa De La Liga Profesional,2024,10/03/2024,20:00,Huracan,Argentinos Jrs,1,1,D,2.36,2.97,3.66,2.4,3.1,3.66,2.32,2.9,3.36,,,
Argentina,Copa De La Liga Profesional,2024,10/03/2024,22:15,Defensa y Justicia,Union de Santa Fe,2,1,H,2.29,3.03,3.74,2.29,3.03,3.8,2.21,2.94,3.57,,,
Argentina,Copa De La Liga Profesional,2024,10/03/2024,22:15,Talleres Cordoba,Atl. Tucuman,4,1,H,2,3.34,4.27,2.05,3.35,4.5,1.97,3.23,3.93,,,
Argentina,Copa De La Liga Profesional,2024,11/03/2024,00:30,Boca Juniors,Racing Club,4,2,H,3.06,3,2.68,3.1,3.17,2.71,2.85,2.99,2.59,,,
Argentina,Copa De La Liga Profesional,2024,11/03/2024,22:15,Tigre,Lanus,2,3,A,4.01,2.97,2.24,4.04,3.16,2.3,3.64,2.97,2.17,,,
Argentina,Copa De La Liga Profesional,2024,12/03/2024,00:15,Ind. Rivadavia,Dep. Riestra,1,2,A,2.28,2.98,3.86,2.35,3.1,3.86,2.24,2.91,3.54,,,
Argentina,Copa De La Liga Profesional,2024,12/03/2024,00:45,Banfield,Velez Sarsfield,1,2,A,3.08,2.88,2.77,3.08,3,2.75,2.9,2.85,2.64,,,
Argentina,Copa De La Liga Profesional,2024,13/03/2024,00:15,Central Cordoba,Belgrano,2,2,D,3.09,3.01,2.65,3.12,3.01,2.7,2.94,2.9,2.58,,,
Argentina,Copa De La Liga Profesional,2024,15/03/2024,19:30,Dep. Riestra,Independiente,1,0,H,5.35,3.15,1.88,5.5,3.15,2,4.99,3.02,1.86,,,
Argentina,Copa De La Liga Profesional,2024,16/03/2024,00:00,Newells Old Boys,Platense,0,0,D,1.91,3.11,5.28,2.03,3.2,5.5,1.95,2.97,4.63,,,
Argentina,Copa De La Liga Profesional,2024,16/03/2024,20:00,San Lorenzo,Sarmiento Junin,1,0,H,1.8,3.22,5.87,1.85,3.27,6.1,1.76,3.11,5.54,,,
Argentina,Copa De La Liga Profesional,2024,16/03/2024,22:15,Racing Club,Defensa y Justicia,1,1,D,1.63,3.9,6.01,1.64,4.1,6.16,1.58,3.88,5.55,,,
Argentina,Copa De La Liga Profesional,2024,17/03/2024,00:30,Atl. Tucuman,Ind. Rivadavia,2,2,D,1.75,3.54,5.48,1.76,3.57,5.61,1.72,3.42,5.14,,,
Argentina,Copa De La Liga Profesional,2024,17/03/2024,00:30,Velez Sarsfield,Instituto,1,0,H,2.25,2.96,3.67,2.33,3.1,3.73,2.22,2.95,3.52,,,
Argentina,Copa De La Liga Profesional,2024,17/03/2024,19:00,Barracas Central,Huracan,1,0,H,3.54,2.92,2.45,3.54,3.05,2.45,3.28,2.91,2.38,,,
Argentina,Copa De La Liga Profesional,2024,17/03/2024,19:00,Godoy Cruz,Tigre,1,0,H,1.54,4.1,6.92,1.56,4.2,7.09,1.52,3.97,6.31,,,
Argentina,Copa De La Liga Profesional,2024,17/03/2024,21:30,River Plate,Gimnasia L.P.,3,1,H,1.4,5.09,7.78,1.4,5.15,8.19,1.36,4.87,7.58,,,
Argentina,Copa De La Liga Profesional,2024,18/03/2024,00:00,Banfield,Talleres Cordoba,0,0,D,3.11,3.02,2.64,3.11,3.1,2.72,2.92,2.98,2.54,,,
